reference,ssim,mse,trial
137_orig.png,137_kriz_ssim_fc.png,137_kriz_mse_fc.png,2
138_orig.png,138_kriz_ssim_fc.png,138_kriz_mse_fc.png,2
149_orig.png,149_kriz_ssim_fc.png,149_kriz_mse_fc.png,2
214_orig.png,214_kriz_ssim_fc.png,214_kriz_mse_fc.png,2
219_orig.png,219_kriz_ssim_fc.png,219_kriz_mse_fc.png,2
225_orig.png,225_kriz_ssim_fc.png,225_kriz_mse_fc.png,2
230_orig.png,230_kriz_ssim_fc.png,230_kriz_mse_fc.png,3
231_orig.png,231_kriz_ssim_fc.png,231_kriz_mse_fc.png,3
244_orig.png,244_kriz_ssim_fc.png,244_kriz_mse_fc.png,3
245_orig.png,245_kriz_ssim_fc.png,245_kriz_mse_fc.png,3
248_orig.png,248_kriz_ssim_fc.png,248_kriz_mse_fc.png,3
256_orig.png,256_kriz_ssim_fc.png,256_kriz_mse_fc.png,3
261_orig.png,261_kriz_ssim_fc.png,261_kriz_mse_fc.png,3
296_orig.png,296_kriz_ssim_fc.png,296_kriz_mse_fc.png,3
321_orig.png,321_kriz_ssim_fc.png,321_kriz_mse_fc.png,3
324_orig.png,324_kriz_ssim_fc.png,324_kriz_mse_fc.png,3
325_orig.png,325_kriz_ssim_fc.png,325_kriz_mse_fc.png,4
336_orig.png,336_kriz_ssim_fc.png,336_kriz_mse_fc.png,4
352_orig.png,352_kriz_ssim_fc.png,352_kriz_mse_fc.png,4
361_orig.png,361_kriz_ssim_fc.png,361_kriz_mse_fc.png,4
374_orig.png,374_kriz_ssim_fc.png,374_kriz_mse_fc.png,4
384_orig.png,384_kriz_ssim_fc.png,384_kriz_mse_fc.png,4
390_orig.png,390_kriz_ssim_fc.png,390_kriz_mse_fc.png,4
408_orig.png,408_kriz_ssim_fc.png,408_kriz_mse_fc.png,4
413_orig.png,413_kriz_ssim_fc.png,413_kriz_mse_fc.png,4
422_orig.png,422_kriz_ssim_fc.png,422_kriz_mse_fc.png,4
432_orig.png,432_kriz_ssim_fc.png,432_kriz_mse_fc.png,5
445_orig.png,445_kriz_ssim_fc.png,445_kriz_mse_fc.png,5
452_orig.png,452_kriz_ssim_fc.png,452_kriz_mse_fc.png,5
456_orig.png,456_kriz_ssim_fc.png,456_kriz_mse_fc.png,5
463_orig.png,463_kriz_ssim_fc.png,463_kriz_mse_fc.png,5
473_orig.png,473_kriz_ssim_fc.png,473_kriz_mse_fc.png,5
474_orig.png,474_kriz_ssim_fc.png,474_kriz_mse_fc.png,5
488_orig.png,488_kriz_ssim_fc.png,488_kriz_mse_fc.png,5
494_orig.png,494_kriz_ssim_fc.png,494_kriz_mse_fc.png,5
516_orig.png,516_kriz_ssim_fc.png,516_kriz_mse_fc.png,5
520_orig.png,520_kriz_ssim_fc.png,520_kriz_mse_fc.png,6
537_orig.png,537_kriz_ssim_fc.png,537_kriz_mse_fc.png,6
538_orig.png,538_kriz_ssim_fc.png,538_kriz_mse_fc.png,6
558_orig.png,558_kriz_ssim_fc.png,558_kriz_mse_fc.png,6
605_orig.png,605_kriz_ssim_fc.png,605_kriz_mse_fc.png,6
606_orig.png,606_kriz_ssim_fc.png,606_kriz_mse_fc.png,6
649_orig.png,649_kriz_ssim_fc.png,649_kriz_mse_fc.png,6
662_orig.png,662_kriz_ssim_fc.png,662_kriz_mse_fc.png,6
666_orig.png,666_kriz_ssim_fc.png,666_kriz_mse_fc.png,6
668_orig.png,668_kriz_ssim_fc.png,668_kriz_mse_fc.png,6
684_orig.png,684_kriz_ssim_fc.png,684_kriz_mse_fc.png,7
694_orig.png,694_kriz_ssim_fc.png,694_kriz_mse_fc.png,7
696_orig.png,696_kriz_ssim_fc.png,696_kriz_mse_fc.png,7
701_orig.png,701_kriz_ssim_fc.png,701_kriz_mse_fc.png,7
703_orig.png,703_kriz_ssim_fc.png,703_kriz_mse_fc.png,7
713_orig.png,713_kriz_ssim_fc.png,713_kriz_mse_fc.png,7
717_orig.png,717_kriz_ssim_fc.png,717_kriz_mse_fc.png,7
730_orig.png,730_kriz_ssim_fc.png,730_kriz_mse_fc.png,7
735_orig.png,735_kriz_ssim_fc.png,735_kriz_mse_fc.png,7
747_orig.png,747_kriz_ssim_fc.png,747_kriz_mse_fc.png,7
749_orig.png,749_kriz_ssim_fc.png,749_kriz_mse_fc.png,8
751_orig.png,751_kriz_ssim_fc.png,751_kriz_mse_fc.png,8
753_orig.png,753_kriz_ssim_fc.png,753_kriz_mse_fc.png,8
760_orig.png,760_kriz_ssim_fc.png,760_kriz_mse_fc.png,8
781_orig.png,781_kriz_ssim_fc.png,781_kriz_mse_fc.png,8
787_orig.png,787_kriz_ssim_fc.png,787_kriz_mse_fc.png,8
788_orig.png,788_kriz_ssim_fc.png,788_kriz_mse_fc.png,8
791_orig.png,791_kriz_ssim_fc.png,791_kriz_mse_fc.png,8
792_orig.png,792_kriz_ssim_fc.png,792_kriz_mse_fc.png,8
809_orig.png,809_kriz_ssim_fc.png,809_kriz_mse_fc.png,8
825_orig.png,825_kriz_ssim_fc.png,825_kriz_mse_fc.png,9
833_orig.png,833_kriz_ssim_fc.png,833_kriz_mse_fc.png,9
835_orig.png,835_kriz_ssim_fc.png,835_kriz_mse_fc.png,9
839_orig.png,839_kriz_ssim_fc.png,839_kriz_mse_fc.png,9
842_orig.png,842_kriz_ssim_fc.png,842_kriz_mse_fc.png,9
850_orig.png,850_kriz_ssim_fc.png,850_kriz_mse_fc.png,9
858_orig.png,858_kriz_ssim_fc.png,858_kriz_mse_fc.png,9
875_orig.png,875_kriz_ssim_fc.png,875_kriz_mse_fc.png,9
878_orig.png,878_kriz_ssim_fc.png,878_kriz_mse_fc.png,9
908_orig.png,908_kriz_ssim_fc.png,908_kriz_mse_fc.png,9
923_orig.png,923_kriz_ssim_fc.png,923_kriz_mse_fc.png,10
925_orig.png,925_kriz_ssim_fc.png,925_kriz_mse_fc.png,10
926_orig.png,926_kriz_ssim_fc.png,926_kriz_mse_fc.png,10
927_orig.png,927_kriz_ssim_fc.png,927_kriz_mse_fc.png,10
935_orig.png,935_kriz_ssim_fc.png,935_kriz_mse_fc.png,10
937_orig.png,937_kriz_ssim_fc.png,937_kriz_mse_fc.png,10
945_orig.png,945_kriz_ssim_fc.png,945_kriz_mse_fc.png,10
960_orig.png,960_kriz_ssim_fc.png,960_kriz_mse_fc.png,10
970_orig.png,970_kriz_ssim_fc.png,970_kriz_mse_fc.png,10
973_orig.png,973_kriz_ssim_fc.png,973_kriz_mse_fc.png,10
974_orig.png,974_kriz_ssim_fc.png,974_kriz_mse_fc.png,11
988_orig.png,988_kriz_ssim_fc.png,988_kriz_mse_fc.png,11
1027_orig.png,1027_kriz_ssim_fc.png,1027_kriz_mse_fc.png,11
1038_orig.png,1038_kriz_ssim_fc.png,1038_kriz_mse_fc.png,11
1048_orig.png,1048_kriz_ssim_fc.png,1048_kriz_mse_fc.png,11
1064_orig.png,1064_kriz_ssim_fc.png,1064_kriz_mse_fc.png,11
1072_orig.png,1072_kriz_ssim_fc.png,1072_kriz_mse_fc.png,11
1075_orig.png,1075_kriz_ssim_fc.png,1075_kriz_mse_fc.png,11
1077_orig.png,1077_kriz_ssim_fc.png,1077_kriz_mse_fc.png,11
1091_orig.png,1091_kriz_ssim_fc.png,1091_kriz_mse_fc.png,11
1098_orig.png,1098_kriz_ssim_fc.png,1098_kriz_mse_fc.png,12
1120_orig.png,1120_kriz_ssim_fc.png,1120_kriz_mse_fc.png,12
1122_orig.png,1122_kriz_ssim_fc.png,1122_kriz_mse_fc.png,12
1125_orig.png,1125_kriz_ssim_fc.png,1125_kriz_mse_fc.png,12
1127_orig.png,1127_kriz_ssim_fc.png,1127_kriz_mse_fc.png,12
1130_orig.png,1130_kriz_ssim_fc.png,1130_kriz_mse_fc.png,12
1150_orig.png,1150_kriz_ssim_fc.png,1150_kriz_mse_fc.png,12
1154_orig.png,1154_kriz_ssim_fc.png,1154_kriz_mse_fc.png,12
1155_orig.png,1155_kriz_ssim_fc.png,1155_kriz_mse_fc.png,12
1156_orig.png,1156_kriz_ssim_fc.png,1156_kriz_mse_fc.png,12
1175_orig.png,1175_kriz_ssim_fc.png,1175_kriz_mse_fc.png,13
1180_orig.png,1180_kriz_ssim_fc.png,1180_kriz_mse_fc.png,13
1195_orig.png,1195_kriz_ssim_fc.png,1195_kriz_mse_fc.png,13
1196_orig.png,1196_kriz_ssim_fc.png,1196_kriz_mse_fc.png,13
1200_orig.png,1200_kriz_ssim_fc.png,1200_kriz_mse_fc.png,13
1213_orig.png,1213_kriz_ssim_fc.png,1213_kriz_mse_fc.png,13
1214_orig.png,1214_kriz_ssim_fc.png,1214_kriz_mse_fc.png,13
1228_orig.png,1228_kriz_ssim_fc.png,1228_kriz_mse_fc.png,13
1238_orig.png,1238_kriz_ssim_fc.png,1238_kriz_mse_fc.png,13
1270_orig.png,1270_kriz_ssim_fc.png,1270_kriz_mse_fc.png,13
1283_orig.png,1283_kriz_ssim_fc.png,1283_kriz_mse_fc.png,14
1285_orig.png,1285_kriz_ssim_fc.png,1285_kriz_mse_fc.png,14
1287_orig.png,1287_kriz_ssim_fc.png,1287_kriz_mse_fc.png,14
1299_orig.png,1299_kriz_ssim_fc.png,1299_kriz_mse_fc.png,14
1321_orig.png,1321_kriz_ssim_fc.png,1321_kriz_mse_fc.png,14
1323_orig.png,1323_kriz_ssim_fc.png,1323_kriz_mse_fc.png,14
1327_orig.png,1327_kriz_ssim_fc.png,1327_kriz_mse_fc.png,14
1336_orig.png,1336_kriz_ssim_fc.png,1336_kriz_mse_fc.png,14
1341_orig.png,1341_kriz_ssim_fc.png,1341_kriz_mse_fc.png,14
1348_orig.png,1348_kriz_ssim_fc.png,1348_kriz_mse_fc.png,14
1353_orig.png,1353_kriz_ssim_fc.png,1353_kriz_mse_fc.png,15
1362_orig.png,1362_kriz_ssim_fc.png,1362_kriz_mse_fc.png,15
1387_orig.png,1387_kriz_ssim_fc.png,1387_kriz_mse_fc.png,15
1389_orig.png,1389_kriz_ssim_fc.png,1389_kriz_mse_fc.png,15
1393_orig.png,1393_kriz_ssim_fc.png,1393_kriz_mse_fc.png,15
1399_orig.png,1399_kriz_ssim_fc.png,1399_kriz_mse_fc.png,15
1408_orig.png,1408_kriz_ssim_fc.png,1408_kriz_mse_fc.png,15
1412_orig.png,1412_kriz_ssim_fc.png,1412_kriz_mse_fc.png,15
1413_orig.png,1413_kriz_ssim_fc.png,1413_kriz_mse_fc.png,15
1414_orig.png,1414_kriz_ssim_fc.png,1414_kriz_mse_fc.png,15
1454_orig.png,1454_kriz_ssim_fc.png,1454_kriz_mse_fc.png,16
1465_orig.png,1465_kriz_ssim_fc.png,1465_kriz_mse_fc.png,16
1481_orig.png,1481_kriz_ssim_fc.png,1481_kriz_mse_fc.png,16
1484_orig.png,1484_kriz_ssim_fc.png,1484_kriz_mse_fc.png,16
1487_orig.png,1487_kriz_ssim_fc.png,1487_kriz_mse_fc.png,16
1495_orig.png,1495_kriz_ssim_fc.png,1495_kriz_mse_fc.png,16
1499_orig.png,1499_kriz_ssim_fc.png,1499_kriz_mse_fc.png,16
1506_orig.png,1506_kriz_ssim_fc.png,1506_kriz_mse_fc.png,16
1519_orig.png,1519_kriz_ssim_fc.png,1519_kriz_mse_fc.png,16
1522_orig.png,1522_kriz_ssim_fc.png,1522_kriz_mse_fc.png,16
1540_orig.png,1540_kriz_ssim_fc.png,1540_kriz_mse_fc.png,17
1542_orig.png,1542_kriz_ssim_fc.png,1542_kriz_mse_fc.png,17
1548_orig.png,1548_kriz_ssim_fc.png,1548_kriz_mse_fc.png,17
1553_orig.png,1553_kriz_ssim_fc.png,1553_kriz_mse_fc.png,17
1554_orig.png,1554_kriz_ssim_fc.png,1554_kriz_mse_fc.png,17
1572_orig.png,1572_kriz_ssim_fc.png,1572_kriz_mse_fc.png,17
1574_orig.png,1574_kriz_ssim_fc.png,1574_kriz_mse_fc.png,17
1576_orig.png,1576_kriz_ssim_fc.png,1576_kriz_mse_fc.png,17
1578_orig.png,1578_kriz_ssim_fc.png,1578_kriz_mse_fc.png,17
1579_orig.png,1579_kriz_ssim_fc.png,1579_kriz_mse_fc.png,17
1584_orig.png,1584_kriz_ssim_fc.png,1584_kriz_mse_fc.png,18
1587_orig.png,1587_kriz_ssim_fc.png,1587_kriz_mse_fc.png,18
1595_orig.png,1595_kriz_ssim_fc.png,1595_kriz_mse_fc.png,18
1602_orig.png,1602_kriz_ssim_fc.png,1602_kriz_mse_fc.png,18
1605_orig.png,1605_kriz_ssim_fc.png,1605_kriz_mse_fc.png,18
1611_orig.png,1611_kriz_ssim_fc.png,1611_kriz_mse_fc.png,18
1617_orig.png,1617_kriz_ssim_fc.png,1617_kriz_mse_fc.png,18
1628_orig.png,1628_kriz_ssim_fc.png,1628_kriz_mse_fc.png,18
1631_orig.png,1631_kriz_ssim_fc.png,1631_kriz_mse_fc.png,18
1639_orig.png,1639_kriz_ssim_fc.png,1639_kriz_mse_fc.png,18
1650_orig.png,1650_kriz_ssim_fc.png,1650_kriz_mse_fc.png,19
1664_orig.png,1664_kriz_ssim_fc.png,1664_kriz_mse_fc.png,19
1677_orig.png,1677_kriz_ssim_fc.png,1677_kriz_mse_fc.png,19
1690_orig.png,1690_kriz_ssim_fc.png,1690_kriz_mse_fc.png,19
1697_orig.png,1697_kriz_ssim_fc.png,1697_kriz_mse_fc.png,19
1748_orig.png,1748_kriz_ssim_fc.png,1748_kriz_mse_fc.png,19
1764_orig.png,1764_kriz_ssim_fc.png,1764_kriz_mse_fc.png,19
1770_orig.png,1770_kriz_ssim_fc.png,1770_kriz_mse_fc.png,19
1773_orig.png,1773_kriz_ssim_fc.png,1773_kriz_mse_fc.png,19
1794_orig.png,1794_kriz_ssim_fc.png,1794_kriz_mse_fc.png,19
1807_orig.png,1807_kriz_ssim_fc.png,1807_kriz_mse_fc.png,20
1815_orig.png,1815_kriz_ssim_fc.png,1815_kriz_mse_fc.png,20
1818_orig.png,1818_kriz_ssim_fc.png,1818_kriz_mse_fc.png,20
1830_orig.png,1830_kriz_ssim_fc.png,1830_kriz_mse_fc.png,20
1852_orig.png,1852_kriz_ssim_fc.png,1852_kriz_mse_fc.png,20
1856_orig.png,1856_kriz_ssim_fc.png,1856_kriz_mse_fc.png,20
1860_orig.png,1860_kriz_ssim_fc.png,1860_kriz_mse_fc.png,20
1907_orig.png,1907_kriz_ssim_fc.png,1907_kriz_mse_fc.png,20
1921_orig.png,1921_kriz_ssim_fc.png,1921_kriz_mse_fc.png,20
1925_orig.png,1925_kriz_ssim_fc.png,1925_kriz_mse_fc.png,20
7_orig.png,7_kriz_ssim_fc.png,7_kriz_mse_fc.png,1
14_orig.png,14_kriz_ssim_fc.png,14_kriz_mse_fc.png,1
37_orig.png,37_kriz_ssim_fc.png,37_kriz_mse_fc.png,1
53_orig.png,53_kriz_ssim_fc.png,53_kriz_mse_fc.png,1
90_orig.png,90_kriz_ssim_fc.png,90_kriz_mse_fc.png,1
92_orig.png,92_kriz_ssim_fc.png,92_kriz_mse_fc.png,1
100_orig.png,100_kriz_ssim_fc.png,100_kriz_mse_fc.png,1
109_orig.png,109_kriz_ssim_fc.png,109_kriz_mse_fc.png,1
130_orig.png,130_kriz_ssim_fc.png,130_kriz_mse_fc.png,1
142_orig.png,142_kriz_ssim_fc.png,142_kriz_mse_fc.png,1
150_orig.png,150_kriz_ssim_fc.png,150_kriz_mse_fc.png,2
153_orig.png,153_kriz_ssim_fc.png,153_kriz_mse_fc.png,2
170_orig.png,170_kriz_ssim_fc.png,170_kriz_mse_fc.png,2
180_orig.png,180_kriz_ssim_fc.png,180_kriz_mse_fc.png,2
201_orig.png,201_kriz_ssim_fc.png,201_kriz_mse_fc.png,2
203_orig.png,203_kriz_ssim_fc.png,203_kriz_mse_fc.png,2
209_orig.png,209_kriz_ssim_fc.png,209_kriz_mse_fc.png,2
218_orig.png,218_kriz_ssim_fc.png,218_kriz_mse_fc.png,2
221_orig.png,221_kriz_ssim_fc.png,221_kriz_mse_fc.png,2
227_orig.png,227_kriz_ssim_fc.png,227_kriz_mse_fc.png,2
229_orig.png,229_kriz_ssim_fc.png,229_kriz_mse_fc.png,3
239_orig.png,239_kriz_ssim_fc.png,239_kriz_mse_fc.png,3
240_orig.png,240_kriz_ssim_fc.png,240_kriz_mse_fc.png,3
254_orig.png,254_kriz_ssim_fc.png,254_kriz_mse_fc.png,3
269_orig.png,269_kriz_ssim_fc.png,269_kriz_mse_fc.png,3
280_orig.png,280_kriz_ssim_fc.png,280_kriz_mse_fc.png,3
288_orig.png,288_kriz_ssim_fc.png,288_kriz_mse_fc.png,3
292_orig.png,292_kriz_ssim_fc.png,292_kriz_mse_fc.png,3
326_orig.png,326_kriz_ssim_fc.png,326_kriz_mse_fc.png,3
334_orig.png,334_kriz_ssim_fc.png,334_kriz_mse_fc.png,3
338_orig.png,338_kriz_ssim_fc.png,338_kriz_mse_fc.png,4
347_orig.png,347_kriz_ssim_fc.png,347_kriz_mse_fc.png,4
368_orig.png,368_kriz_ssim_fc.png,368_kriz_mse_fc.png,4
375_orig.png,375_kriz_ssim_fc.png,375_kriz_mse_fc.png,4
377_orig.png,377_kriz_ssim_fc.png,377_kriz_mse_fc.png,4
380_orig.png,380_kriz_ssim_fc.png,380_kriz_mse_fc.png,4
393_orig.png,393_kriz_ssim_fc.png,393_kriz_mse_fc.png,4
394_orig.png,394_kriz_ssim_fc.png,394_kriz_mse_fc.png,4
396_orig.png,396_kriz_ssim_fc.png,396_kriz_mse_fc.png,4
397_orig.png,397_kriz_ssim_fc.png,397_kriz_mse_fc.png,4
404_orig.png,404_kriz_ssim_fc.png,404_kriz_mse_fc.png,5
411_orig.png,411_kriz_ssim_fc.png,411_kriz_mse_fc.png,5
418_orig.png,418_kriz_ssim_fc.png,418_kriz_mse_fc.png,5
421_orig.png,421_kriz_ssim_fc.png,421_kriz_mse_fc.png,5
423_orig.png,423_kriz_ssim_fc.png,423_kriz_mse_fc.png,5
442_orig.png,442_kriz_ssim_fc.png,442_kriz_mse_fc.png,5
451_orig.png,451_kriz_ssim_fc.png,451_kriz_mse_fc.png,5
455_orig.png,455_kriz_ssim_fc.png,455_kriz_mse_fc.png,5
499_orig.png,499_kriz_ssim_fc.png,499_kriz_mse_fc.png,5
514_orig.png,514_kriz_ssim_fc.png,514_kriz_mse_fc.png,5
529_orig.png,529_kriz_ssim_fc.png,529_kriz_mse_fc.png,6
530_orig.png,530_kriz_ssim_fc.png,530_kriz_mse_fc.png,6
541_orig.png,541_kriz_ssim_fc.png,541_kriz_mse_fc.png,6
545_orig.png,545_kriz_ssim_fc.png,545_kriz_mse_fc.png,6
549_orig.png,549_kriz_ssim_fc.png,549_kriz_mse_fc.png,6
578_orig.png,578_kriz_ssim_fc.png,578_kriz_mse_fc.png,6
582_orig.png,582_kriz_ssim_fc.png,582_kriz_mse_fc.png,6
584_orig.png,584_kriz_ssim_fc.png,584_kriz_mse_fc.png,6
585_orig.png,585_kriz_ssim_fc.png,585_kriz_mse_fc.png,6
590_orig.png,590_kriz_ssim_fc.png,590_kriz_mse_fc.png,6
595_orig.png,595_kriz_ssim_fc.png,595_kriz_mse_fc.png,7
600_orig.png,600_kriz_ssim_fc.png,600_kriz_mse_fc.png,7
619_orig.png,619_kriz_ssim_fc.png,619_kriz_mse_fc.png,7
623_orig.png,623_kriz_ssim_fc.png,623_kriz_mse_fc.png,7
625_orig.png,625_kriz_ssim_fc.png,625_kriz_mse_fc.png,7
627_orig.png,627_kriz_ssim_fc.png,627_kriz_mse_fc.png,7
638_orig.png,638_kriz_ssim_fc.png,638_kriz_mse_fc.png,7
642_orig.png,642_kriz_ssim_fc.png,642_kriz_mse_fc.png,7
659_orig.png,659_kriz_ssim_fc.png,659_kriz_mse_fc.png,7
663_orig.png,663_kriz_ssim_fc.png,663_kriz_mse_fc.png,7
664_orig.png,664_kriz_ssim_fc.png,664_kriz_mse_fc.png,8
692_orig.png,692_kriz_ssim_fc.png,692_kriz_mse_fc.png,8
699_orig.png,699_kriz_ssim_fc.png,699_kriz_mse_fc.png,8
707_orig.png,707_kriz_ssim_fc.png,707_kriz_mse_fc.png,8
711_orig.png,711_kriz_ssim_fc.png,711_kriz_mse_fc.png,8
731_orig.png,731_kriz_ssim_fc.png,731_kriz_mse_fc.png,8
744_orig.png,744_kriz_ssim_fc.png,744_kriz_mse_fc.png,8
756_orig.png,756_kriz_ssim_fc.png,756_kriz_mse_fc.png,8
769_orig.png,769_kriz_ssim_fc.png,769_kriz_mse_fc.png,8
770_orig.png,770_kriz_ssim_fc.png,770_kriz_mse_fc.png,8
777_orig.png,777_kriz_ssim_fc.png,777_kriz_mse_fc.png,9
778_orig.png,778_kriz_ssim_fc.png,778_kriz_mse_fc.png,9
810_orig.png,810_kriz_ssim_fc.png,810_kriz_mse_fc.png,9
811_orig.png,811_kriz_ssim_fc.png,811_kriz_mse_fc.png,9
836_orig.png,836_kriz_ssim_fc.png,836_kriz_mse_fc.png,9
837_orig.png,837_kriz_ssim_fc.png,837_kriz_mse_fc.png,9
844_orig.png,844_kriz_ssim_fc.png,844_kriz_mse_fc.png,9
845_orig.png,845_kriz_ssim_fc.png,845_kriz_mse_fc.png,9
847_orig.png,847_kriz_ssim_fc.png,847_kriz_mse_fc.png,9
853_orig.png,853_kriz_ssim_fc.png,853_kriz_mse_fc.png,9
854_orig.png,854_kriz_ssim_fc.png,854_kriz_mse_fc.png,10
874_orig.png,874_kriz_ssim_fc.png,874_kriz_mse_fc.png,10
883_orig.png,883_kriz_ssim_fc.png,883_kriz_mse_fc.png,10
900_orig.png,900_kriz_ssim_fc.png,900_kriz_mse_fc.png,10
917_orig.png,917_kriz_ssim_fc.png,917_kriz_mse_fc.png,10
919_orig.png,919_kriz_ssim_fc.png,919_kriz_mse_fc.png,10
922_orig.png,922_kriz_ssim_fc.png,922_kriz_mse_fc.png,10
938_orig.png,938_kriz_ssim_fc.png,938_kriz_mse_fc.png,10
962_orig.png,962_kriz_ssim_fc.png,962_kriz_mse_fc.png,10
965_orig.png,965_kriz_ssim_fc.png,965_kriz_mse_fc.png,10
975_orig.png,975_kriz_ssim_fc.png,975_kriz_mse_fc.png,11
977_orig.png,977_kriz_ssim_fc.png,977_kriz_mse_fc.png,11
978_orig.png,978_kriz_ssim_fc.png,978_kriz_mse_fc.png,11
981_orig.png,981_kriz_ssim_fc.png,981_kriz_mse_fc.png,11
998_orig.png,998_kriz_ssim_fc.png,998_kriz_mse_fc.png,11
1003_orig.png,1003_kriz_ssim_fc.png,1003_kriz_mse_fc.png,11
1017_orig.png,1017_kriz_ssim_fc.png,1017_kriz_mse_fc.png,11
1019_orig.png,1019_kriz_ssim_fc.png,1019_kriz_mse_fc.png,11
1030_orig.png,1030_kriz_ssim_fc.png,1030_kriz_mse_fc.png,11
1032_orig.png,1032_kriz_ssim_fc.png,1032_kriz_mse_fc.png,11
1043_orig.png,1043_kriz_ssim_fc.png,1043_kriz_mse_fc.png,12
1051_orig.png,1051_kriz_ssim_fc.png,1051_kriz_mse_fc.png,12
1073_orig.png,1073_kriz_ssim_fc.png,1073_kriz_mse_fc.png,12
1079_orig.png,1079_kriz_ssim_fc.png,1079_kriz_mse_fc.png,12
1092_orig.png,1092_kriz_ssim_fc.png,1092_kriz_mse_fc.png,12
1115_orig.png,1115_kriz_ssim_fc.png,1115_kriz_mse_fc.png,12
1132_orig.png,1132_kriz_ssim_fc.png,1132_kriz_mse_fc.png,12
1140_orig.png,1140_kriz_ssim_fc.png,1140_kriz_mse_fc.png,12
1143_orig.png,1143_kriz_ssim_fc.png,1143_kriz_mse_fc.png,12
1163_orig.png,1163_kriz_ssim_fc.png,1163_kriz_mse_fc.png,12
1166_orig.png,1166_kriz_ssim_fc.png,1166_kriz_mse_fc.png,13
1191_orig.png,1191_kriz_ssim_fc.png,1191_kriz_mse_fc.png,13
1197_orig.png,1197_kriz_ssim_fc.png,1197_kriz_mse_fc.png,13
1203_orig.png,1203_kriz_ssim_fc.png,1203_kriz_mse_fc.png,13
1207_orig.png,1207_kriz_ssim_fc.png,1207_kriz_mse_fc.png,13
1208_orig.png,1208_kriz_ssim_fc.png,1208_kriz_mse_fc.png,13
1239_orig.png,1239_kriz_ssim_fc.png,1239_kriz_mse_fc.png,13
1251_orig.png,1251_kriz_ssim_fc.png,1251_kriz_mse_fc.png,13
1258_orig.png,1258_kriz_ssim_fc.png,1258_kriz_mse_fc.png,13
1259_orig.png,1259_kriz_ssim_fc.png,1259_kriz_mse_fc.png,13
1261_orig.png,1261_kriz_ssim_fc.png,1261_kriz_mse_fc.png,14
1275_orig.png,1275_kriz_ssim_fc.png,1275_kriz_mse_fc.png,14
1276_orig.png,1276_kriz_ssim_fc.png,1276_kriz_mse_fc.png,14
1295_orig.png,1295_kriz_ssim_fc.png,1295_kriz_mse_fc.png,14
1301_orig.png,1301_kriz_ssim_fc.png,1301_kriz_mse_fc.png,14
1331_orig.png,1331_kriz_ssim_fc.png,1331_kriz_mse_fc.png,14
1340_orig.png,1340_kriz_ssim_fc.png,1340_kriz_mse_fc.png,14
1343_orig.png,1343_kriz_ssim_fc.png,1343_kriz_mse_fc.png,14
1346_orig.png,1346_kriz_ssim_fc.png,1346_kriz_mse_fc.png,14
1369_orig.png,1369_kriz_ssim_fc.png,1369_kriz_mse_fc.png,14
1377_orig.png,1377_kriz_ssim_fc.png,1377_kriz_mse_fc.png,15
1384_orig.png,1384_kriz_ssim_fc.png,1384_kriz_mse_fc.png,15
1385_orig.png,1385_kriz_ssim_fc.png,1385_kriz_mse_fc.png,15
1394_orig.png,1394_kriz_ssim_fc.png,1394_kriz_mse_fc.png,15
1398_orig.png,1398_kriz_ssim_fc.png,1398_kriz_mse_fc.png,15
1419_orig.png,1419_kriz_ssim_fc.png,1419_kriz_mse_fc.png,15
1446_orig.png,1446_kriz_ssim_fc.png,1446_kriz_mse_fc.png,15
1448_orig.png,1448_kriz_ssim_fc.png,1448_kriz_mse_fc.png,15
1451_orig.png,1451_kriz_ssim_fc.png,1451_kriz_mse_fc.png,15
1458_orig.png,1458_kriz_ssim_fc.png,1458_kriz_mse_fc.png,15
1478_orig.png,1478_kriz_ssim_fc.png,1478_kriz_mse_fc.png,16
1496_orig.png,1496_kriz_ssim_fc.png,1496_kriz_mse_fc.png,16
1500_orig.png,1500_kriz_ssim_fc.png,1500_kriz_mse_fc.png,16
1526_orig.png,1526_kriz_ssim_fc.png,1526_kriz_mse_fc.png,16
1552_orig.png,1552_kriz_ssim_fc.png,1552_kriz_mse_fc.png,16
1564_orig.png,1564_kriz_ssim_fc.png,1564_kriz_mse_fc.png,16
1592_orig.png,1592_kriz_ssim_fc.png,1592_kriz_mse_fc.png,16
1593_orig.png,1593_kriz_ssim_fc.png,1593_kriz_mse_fc.png,16
1597_orig.png,1597_kriz_ssim_fc.png,1597_kriz_mse_fc.png,16
1598_orig.png,1598_kriz_ssim_fc.png,1598_kriz_mse_fc.png,16
1603_orig.png,1603_kriz_ssim_fc.png,1603_kriz_mse_fc.png,17
1609_orig.png,1609_kriz_ssim_fc.png,1609_kriz_mse_fc.png,17
1610_orig.png,1610_kriz_ssim_fc.png,1610_kriz_mse_fc.png,17
1619_orig.png,1619_kriz_ssim_fc.png,1619_kriz_mse_fc.png,17
1621_orig.png,1621_kriz_ssim_fc.png,1621_kriz_mse_fc.png,17
1624_orig.png,1624_kriz_ssim_fc.png,1624_kriz_mse_fc.png,17
1634_orig.png,1634_kriz_ssim_fc.png,1634_kriz_mse_fc.png,17
1635_orig.png,1635_kriz_ssim_fc.png,1635_kriz_mse_fc.png,17
1636_orig.png,1636_kriz_ssim_fc.png,1636_kriz_mse_fc.png,17
